ts,session,callsign,icao24,lat,lon,alt_ft,speed_kts,heading_deg,vs_fpm,flight_state,risk_level,prob_success,best_cell_prob,best_cell_color,best_cell_dist_nm,n_green_cells,n_yellow_cells,n_red_cells,top_option,wx_source,wx_confidence,wx_ceiling_ft,wx_wind_kts,wx_wind_dir_deg,wx_visibility_sm,terrain_live,tick_ms,n_runways_near,crowd_ready,runway_ready
2026-04-10T10:54:33Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,4700,0,True,False
2026-04-10T10:54:35Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1240,0,True,False
2026-04-10T10:54:38Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,601,0,True,False
2026-04-10T10:54:40Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,602,0,True,False
2026-04-10T10:54:42Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,597,0,True,False
2026-04-10T10:54:44Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,631,0,True,False
2026-04-10T10:54:46Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,596,0,True,False
2026-04-10T10:54:48Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,600,0,True,False
2026-04-10T10:54:50Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,601,0,True,False
2026-04-10T10:54:52Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,615,0,True,False
2026-04-10T10:54:54Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,666,0,True,False
2026-04-10T10:54:57Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,596,0,True,False
2026-04-10T10:54:59Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,601,0,True,False
2026-04-10T10:55:01Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,622,0,True,False
2026-04-10T10:55:03Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,639,0,True,False
2026-04-10T10:55:05Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,604,0,True,False
2026-04-10T10:55:07Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,601,0,True,False
2026-04-10T10:55:10Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,982,0,True,False
2026-04-10T10:55:14Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,3340,0,True,False
2026-04-10T10:55:17Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,612,0,True,False
2026-04-10T10:55:19Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,636,0,True,False
2026-04-10T10:55:21Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,625,0,True,False
2026-04-10T10:55:23Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,602,0,True,False
2026-04-10T10:55:25Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,619,0,True,False
2026-04-10T10:55:29Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,2527,0,True,False
2026-04-10T10:55:31Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,675,0,True,False
2026-04-10T10:55:33Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,625,0,True,False
2026-04-10T10:55:35Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,609,0,True,False
2026-04-10T10:55:38Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,651,0,True,False
2026-04-10T10:55:41Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1881,0,True,False
2026-04-10T10:55:43Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,583,0,True,False
2026-04-10T10:55:46Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1090,0,True,False
2026-04-10T10:55:48Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,608,0,True,False
2026-04-10T10:55:50Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,666,0,True,False
2026-04-10T10:55:52Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,596,0,True,False
2026-04-10T10:55:54Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,604,0,True,False
2026-04-10T10:55:57Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,821,0,True,False
2026-04-10T10:55:59Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,629,0,True,False
2026-04-10T10:56:01Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,666,0,True,False
2026-04-10T10:56:03Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,955,0,True,False
2026-04-10T10:56:05Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,613,0,True,False
2026-04-10T10:56:08Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,624,0,True,False
2026-04-10T10:56:10Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,620,0,True,False
2026-04-10T10:56:12Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,614,0,True,False
2026-04-10T10:56:19Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,5531,0,True,False
2026-04-10T10:56:21Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,607,0,True,False
2026-04-10T10:56:23Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,616,0,True,False
2026-04-10T10:56:25Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,598,0,True,False
2026-04-10T10:56:27Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,600,0,True,False
2026-04-10T10:56:29Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,603,0,True,False
2026-04-10T10:56:32Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1554,0,True,False
2026-04-10T10:56:35Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,849,0,True,False
2026-04-10T10:56:37Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,712,0,True,False
2026-04-10T10:56:39Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,609,0,True,False
2026-04-10T10:56:43Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,2436,0,True,False
2026-04-10T10:56:45Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,602,0,True,False
2026-04-10T10:56:47Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,609,0,True,False
2026-04-10T10:56:50Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1213,0,True,False
2026-04-10T10:56:52Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,603,0,True,False
2026-04-10T10:56:54Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,637,0,True,False
2026-04-10T10:56:56Z,a7260eb5-ffe9-4745-9f4c-9705e09989ec,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,667,0,True,False
2026-04-10T10:57:00Z,8c7028b6-5ee4-4c2c-a37b-0f65148dd3c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,703,0,True,False
2026-04-10T10:57:03Z,8c7028b6-5ee4-4c2c-a37b-0f65148dd3c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1536,0,True,False
2026-04-10T10:57:05Z,8c7028b6-5ee4-4c2c-a37b-0f65148dd3c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,618,0,True,False
2026-04-10T10:57:07Z,8c7028b6-5ee4-4c2c-a37b-0f65148dd3c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,602,0,True,False
2026-04-10T10:57:10Z,8c7028b6-5ee4-4c2c-a37b-0f65148dd3c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,610,0,True,False
2026-04-10T10:57:12Z,8c7028b6-5ee4-4c2c-a37b-0f65148dd3c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,620,0,True,False
2026-04-10T10:57:14Z,8c7028b6-5ee4-4c2c-a37b-0f65148dd3c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,622,0,True,False
2026-04-10T10:57:20Z,84a73560-47ea-407c-b2ea-d8c857611f6b,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1706,0,True,False
2026-04-10T10:57:22Z,84a73560-47ea-407c-b2ea-d8c857611f6b,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,627,0,True,False
2026-04-10T10:57:29Z,84a73560-47ea-407c-b2ea-d8c857611f6b,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,5553,0,True,False
2026-04-10T10:57:32Z,84a73560-47ea-407c-b2ea-d8c857611f6b,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,677,0,True,False
2026-04-10T10:57:36Z,22edbe5f-c997-40ef-9b39-87afac91a21b,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,706,0,True,False
2026-04-10T10:57:38Z,22edbe5f-c997-40ef-9b39-87afac91a21b,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,796,0,True,False
2026-04-10T10:57:42Z,ad870ee2-c460-43b9-8bb4-77eea491faa5,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,606,0,True,False
2026-04-10T10:57:44Z,ad870ee2-c460-43b9-8bb4-77eea491faa5,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,611,0,True,False
2026-04-10T10:57:46Z,ad870ee2-c460-43b9-8bb4-77eea491faa5,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1036,0,True,False
2026-04-10T10:57:49Z,ad870ee2-c460-43b9-8bb4-77eea491faa5,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,595,0,True,False
2026-04-10T10:57:51Z,ad870ee2-c460-43b9-8bb4-77eea491faa5,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,611,0,True,False
2026-04-10T10:57:53Z,ad870ee2-c460-43b9-8bb4-77eea491faa5,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,609,0,True,False
2026-04-10T10:57:55Z,ad870ee2-c460-43b9-8bb4-77eea491faa5,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,603,0,True,False
2026-04-10T10:57:57Z,ad870ee2-c460-43b9-8bb4-77eea491faa5,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,613,0,True,False
2026-04-10T10:58:01Z,74b16d8b-8dff-4758-9568-401c8f2d31c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,768,0,True,False
2026-04-10T10:58:03Z,74b16d8b-8dff-4758-9568-401c8f2d31c8,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,594,0,True,False
2026-04-10T10:58:08Z,d4764d53-e249-4975-a620-b0db09952241,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,624,0,True,False
2026-04-10T10:58:10Z,d4764d53-e249-4975-a620-b0db09952241,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,598,0,True,False
2026-04-10T10:58:13Z,e010e441-9757-4b49-b75f-3a2d093d821c,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,623,0,True,False
2026-04-10T10:58:15Z,e010e441-9757-4b49-b75f-3a2d093d821c,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,649,0,True,False
2026-04-10T10:58:20Z,592d6273-15e4-48c5-b81e-3d7f8d57a51c,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,611,0,True,False
2026-04-10T10:58:37Z,1ab9aed0-c923-4c36-96e6-e5044a532c57,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,671,0,True,False
2026-04-10T10:58:39Z,1ab9aed0-c923-4c36-96e6-e5044a532c57,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,606,0,True,False
2026-04-10T10:58:44Z,bcbdf02b-8d19-4108-8447-cbce54449355,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,606,0,True,False
2026-04-10T10:58:46Z,bcbdf02b-8d19-4108-8447-cbce54449355,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,625,0,True,False
2026-04-10T10:58:48Z,bcbdf02b-8d19-4108-8447-cbce54449355,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,599,0,True,False
2026-04-10T10:58:50Z,bcbdf02b-8d19-4108-8447-cbce54449355,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,608,0,True,False
2026-04-10T10:58:58Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,623,0,True,False
2026-04-10T10:59:00Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,655,0,True,False
2026-04-10T10:59:02Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,596,0,True,False
2026-04-10T10:59:05Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1071,0,True,False
2026-04-10T10:59:07Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,800,0,True,False
2026-04-10T10:59:14Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,5535,0,True,False
2026-04-10T10:59:21Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,5540,0,True,False
2026-04-10T10:59:23Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,617,0,True,False
2026-04-10T10:59:26Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,768,0,True,False
2026-04-10T10:59:28Z,ee78e7ff-11a9-48bb-90d6-ab3e34bd53b3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,857,0,True,False
